region_league_id,region,league_name,url
FRANCE_PREMIERE_LIGUE_WOMEN___ROUND_15,FRANCE,PREMIERE LIGUE WOMEN - ROUND 15,https://www.flashscore.com/football/
HUNGARY_NB_II.___ROUND_17,HUNGARY,NB II. - ROUND 17,https://www.flashscore.com/football/
ISRAEL_LIGAT_HA'AL___ROUND_22,ISRAEL,LIGAT HA'AL - ROUND 22,https://www.flashscore.com/football/
LIBYA_PREMIER_LEAGUE___ROUND_9,LIBYA,PREMIER LEAGUE - ROUND 9,https://www.flashscore.com/football/
SERBIA_MOZZART_BET_SUPER_LIGA___ROUND_22,SERBIA,MOZZART BET SUPER LIGA - ROUND 22,https://www.flashscore.com/football/
TUNISIA_LIGUE_PROFESSIONNELLE_1___ROUND_20,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 20,https://www.flashscore.com/football/
ITALY_SERIE_C___GROUP_A___ROUND_25,ITALY,SERIE C - GROUP A - ROUND 25,https://www.flashscore.com/football/
NETHERLANDS_TWEEDE_DIVISIE___ROUND_22,NETHERLANDS,TWEEDE DIVISIE - ROUND 22,https://www.flashscore.com/football/
BAHRAIN_PREMIER_LEAGUE___ROUND_14,BAHRAIN,PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
ALGERIA_LIGUE_1___ROUND_18,ALGERIA,LIGUE 1 - ROUND 18,https://www.flashscore.com/football/
BOTSWANA_PREMIER_LEAGUE___ROUND_19,BOTSWANA,PREMIER LEAGUE - ROUND 19,https://www.flashscore.com/football/
CZECH_REPUBLIC_CHANCE_LIGA___ROUND_21,CZECH REPUBLIC,CHANCE LIGA - ROUND 21,https://www.flashscore.com/football/
SAN_MARINO_CAMPIONATO_SAMMARINESE___ROUND_20,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 20,https://www.flashscore.com/football/
SWITZERLAND_SUPER_LEAGUE_WOMEN___ROUND_13,SWITZERLAND,SUPER LEAGUE WOMEN - ROUND 13,https://www.flashscore.com/football/
SLOVENIA_PRVA_LIGA___ROUND_21,SLOVENIA,PRVA LIGA - ROUND 21,https://www.flashscore.com/football/
WALES_CYMRU_SOUTH___ROUND_15,WALES,CYMRU SOUTH - ROUND 15,https://www.flashscore.com/football/
WALES_CYMRU_NORTH___ROUND_16,WALES,CYMRU NORTH - ROUND 16,https://www.flashscore.com/football/
ZAMBIA_SUPER_LEAGUE___ROUND_22,ZAMBIA,SUPER LEAGUE - ROUND 22,https://www.flashscore.com/football/
SLOVAKIA_NIKE_LIGA___ROUND_19,SLOVAKIA,NIKE LIGA - ROUND 19,https://www.flashscore.com/football/
WALES_CYMRU_NORTH___ROUND_9,WALES,CYMRU NORTH - ROUND 9,https://www.flashscore.com/football/
BENIN_LIGUE_1___ROUND_17,BENIN,LIGUE 1 - ROUND 17,https://www.flashscore.com/football/
CYPRUS_CYPRUS_LEAGUE___ROUND_21,CYPRUS,CYPRUS LEAGUE - ROUND 21,https://www.flashscore.com/football/
GREECE_SUPER_LEAGUE___ROUND_20,GREECE,SUPER LEAGUE - ROUND 20,https://www.flashscore.com/football/
MOROCCO_BOTOLA_PRO___ROUND_11,MOROCCO,BOTOLA PRO - ROUND 11,https://www.flashscore.com/football/
NIGERIA_NPFL___ROUND_25,NIGERIA,NPFL - ROUND 25,https://www.flashscore.com/football/
NORWAY_NASJONAL_U19_CL___ROUND_2,NORWAY,NASJONAL U19 CL - ROUND 2,https://www.flashscore.com/football/
SCOTLAND_LEAGUE_ONE___ROUND_24,SCOTLAND,LEAGUE ONE - ROUND 24,https://www.flashscore.com/football/
SCOTLAND_LEAGUE_TWO___ROUND_24,SCOTLAND,LEAGUE TWO - ROUND 24,https://www.flashscore.com/football/
IVORY_COAST_LIGUE_1___ROUND_17,IVORY COAST,LIGUE 1 - ROUND 17,https://www.flashscore.com/football/
MALTA_PREMIER_LEAGUE___SECOND_STAGE___MAIN___ROUND_21,MALTA,PREMIER LEAGUE - SECOND STAGE - MAIN - ROUND 21,https://www.flashscore.com/football/
NETHERLANDS_EREDIVISIE_WOMEN___ROUND_8,NETHERLANDS,EREDIVISIE WOMEN - ROUND 8,https://www.flashscore.com/football/
PORTUGAL_LIGA_PORTUGAL___ROUND_21,PORTUGAL,LIGA PORTUGAL - ROUND 21,https://www.flashscore.com/football/
AFRICA_CAF_CONFEDERATION_CUP___ROUND_5,AFRICA,CAF CONFEDERATION CUP - ROUND 5,https://www.flashscore.com/football/
GAMBIA_GFA_LEAGUE___ROUND_11,GAMBIA,GFA LEAGUE - ROUND 11,https://www.flashscore.com/football/
ICELAND_LEAGUE_CUP_WOMEN___ROUND_4,ICELAND,LEAGUE CUP WOMEN - ROUND 4,https://www.flashscore.com/football/
SENEGAL_LIGUE_1___ROUND_14,SENEGAL,LIGUE 1 - ROUND 14,https://www.flashscore.com/football/
ITALY_SERIE_C___GROUP_B___ROUND_25,ITALY,SERIE C - GROUP B - ROUND 25,https://www.flashscore.com/football/
SWITZERLAND_SUPER_LEAGUE___ROUND_23,SWITZERLAND,SUPER LEAGUE - ROUND 23,https://www.flashscore.com/football/
WALES_CYMRU_SOUTH___ROUND_21,WALES,CYMRU SOUTH - ROUND 21,https://www.flashscore.com/football/
ANDORRA_PRIMERA_DIVISIÓ___ROUND_17,ANDORRA,PRIMERA DIVISIÓ - ROUND 17,https://www.flashscore.com/football/
BRAZIL_PAULISTA___ROUND_7,BRAZIL,PAULISTA - ROUND 7,https://www.flashscore.com/football/
USA_USL_SUPER_LEAGUE_WOMEN,USA,USL SUPER LEAGUE WOMEN,https://www.flashscore.com/football/
DOMINICAN_REPUBLIC_LDF___WINNERS_STAGE___ROUND_5,DOMINICAN REPUBLIC,LDF - WINNERS STAGE - ROUND 5,https://www.flashscore.com/football/
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_3,NORTH & CENTRAL AMERICA,WORLD CUP U17 - QUALIFICATION - ROUND 3,https://www.flashscore.com/football/
SURINAME_SML___ROUND_15,SURINAME,SML - ROUND 15,https://www.flashscore.com/football/
NICARAGUA_LIGA_PRIMERA___CLAUSURA___ROUND_5,NICARAGUA,LIGA PRIMERA - CLAUSURA - ROUND 5,https://www.flashscore.com/football/
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_4,NORTH & CENTRAL AMERICA,WORLD CUP U17 - QUALIFICATION - ROUND 4,https://www.flashscore.com/football/
BRAZIL_CARIOCA___TACA_GUANABARA___ROUND_6,BRAZIL,CARIOCA - TACA GUANABARA - ROUND 6,https://www.flashscore.com/football/
EL_SALVADOR_PRIMERA_DIVISION___CLAUSURA___ROUND_6,EL SALVADOR,PRIMERA DIVISION - CLAUSURA - ROUND 6,https://www.flashscore.com/football/
TURKEY_SUPER_LIG_WOMEN___ROUND_18,TURKEY,SUPER LIG WOMEN - ROUND 18,https://www.flashscore.com/football/
NETHERLANDS_EREDIVISIE_WOMEN___ROUND_9,NETHERLANDS,EREDIVISIE WOMEN - ROUND 9,https://www.flashscore.com/football/
AZERBAIJAN_PREMIER_LEAGUE___ROUND_19,AZERBAIJAN,PREMIER LEAGUE - ROUND 19,https://www.flashscore.com/football/
KOSOVO_LIGA_E_PARE___ROUND_19,KOSOVO,LIGA E PARE - ROUND 19,https://www.flashscore.com/football/
CAMEROON_ELITE_ONE___ROUND_4,CAMEROON,ELITE ONE - ROUND 4,https://www.flashscore.com/football/
SAUDI_ARABIA_DIVISION_1___ROUND_21,SAUDI ARABIA,DIVISION 1 - ROUND 21,https://www.flashscore.com/football/
SCOTLAND_SWPL_1_WOMEN___ROUND_17,SCOTLAND,SWPL 1 WOMEN - ROUND 17,https://www.flashscore.com/football/
TANZANIA_LIGI_KUU_BARA___ROUND_16,TANZANIA,LIGI KUU BARA - ROUND 16,https://www.flashscore.com/football/
LUXEMBOURG_BGL_LIGUE___ROUND_16,LUXEMBOURG,BGL LIGUE - ROUND 16,https://www.flashscore.com/football/
NORWAY_NASJONAL_U19_CL___ROUND_3,NORWAY,NASJONAL U19 CL - ROUND 3,https://www.flashscore.com/football/
BRAZIL_GAUCHO___RELEGATION___ROUND_2,BRAZIL,GAUCHO - RELEGATION - ROUND 2,https://www.flashscore.com/football/
JAMAICA_PREMIER_LEAGUE___ROUND_22,JAMAICA,PREMIER LEAGUE - ROUND 22,https://www.flashscore.com/football/
BARBADOS_PREMIER_LEAGUE___ROUND_5,BARBADOS,PREMIER LEAGUE - ROUND 5,https://www.flashscore.com/football/
ANTIGUA_&_BARBUDA_ABFA_PREMIER_LEAGUE___ROUND_14,ANTIGUA & BARBUDA,ABFA PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
MYANMAR_NATIONAL_LEAGUE___ROUND_17,MYANMAR,NATIONAL LEAGUE - ROUND 17,https://www.flashscore.com/football/
THAILAND_THAI_LEAGUE_1___ROUND_20,THAILAND,THAI LEAGUE 1 - ROUND 20,https://www.flashscore.com/football/
ETHIOPIA_PREMIER_LEAGUE___ROUND_16,ETHIOPIA,PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/football/
ASIA_AFC_CHAMPIONS_LEAGUE___LEAGUE_PHASE___ROUND_7,ASIA,AFC CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 7,https://www.flashscore.com/football/
CHAD_PREMIERE_DIVISION___LPFN___ROUND_14,CHAD,PREMIERE DIVISION - LPFN - ROUND 14,https://www.flashscore.com/football/
MEXICO_LIGA_MX_WOMEN___CLAUSURA___ROUND_8,MEXICO,LIGA MX WOMEN - CLAUSURA - ROUND 8,https://www.flashscore.com/football/
ROMANIA_ROMANIAN_CUP___ROUND_3,ROMANIA,ROMANIAN CUP - ROUND 3,
DR_CONGO_LIGUE_1___ROUND_30,DR CONGO,LIGUE 1 - ROUND 30,
DR_CONGO_LIGUE_1___ROUND_25,DR CONGO,LIGUE 1 - ROUND 25,
NORTH_MACEDONIA_1._MFL___ROUND_17,NORTH MACEDONIA,1. MFL - ROUND 17,
ASIA_GULF_CLUB_CHAMPIONS_LEAGUE___ROUND_5,ASIA,GULF CLUB CHAMPIONS LEAGUE - ROUND 5,
EGYPT_PREMIER_LEAGUE___ROUND_12,EGYPT,PREMIER LEAGUE - ROUND 12,
ITALY_SERIE_C___GROUP_C___ROUND_26,ITALY,SERIE C - GROUP C - ROUND 26,
ITALY_SERIE_B___ROUND_24,ITALY,SERIE B - ROUND 24,
ENGLAND_PREMIER_LEAGUE___ROUND_26,ENGLAND,PREMIER LEAGUE - ROUND 26,
SWITZERLAND_SUPER_LEAGUE___ROUND_24,SWITZERLAND,SUPER LEAGUE - ROUND 24,
ENGLAND_CHAMPIONSHIP___ROUND_32,ENGLAND,CHAMPIONSHIP - ROUND 32,
ENGLAND_LEAGUE_ONE___ROUND_16,ENGLAND,LEAGUE ONE - ROUND 16,
ENGLAND_LEAGUE_ONE___ROUND_7,ENGLAND,LEAGUE ONE - ROUND 7,
NORTHERN_IRELAND_NIFL_PREMIERSHIP___ROUND_28,NORTHERN IRELAND,NIFL PREMIERSHIP - ROUND 28,
SCOTLAND_LEAGUE_ONE___ROUND_22,SCOTLAND,LEAGUE ONE - ROUND 22,
SCOTLAND_LEAGUE_TWO___ROUND_21,SCOTLAND,LEAGUE TWO - ROUND 21,
SCOTLAND_PREMIERSHIP___ROUND_26,SCOTLAND,PREMIERSHIP - ROUND 26,
COLOMBIA_PRIMERA_A___APERTURA___ROUND_6,COLOMBIA,PRIMERA A - APERTURA - ROUND 6,
EL_SALVADOR_COPA_PRESIDENTE___ROUND_1,EL SALVADOR,COPA PRESIDENTE - ROUND 1,
MEXICO_LIGA_DE_EXPANSION_MX___CLAUSURA___ROUND_7,MEXICO,LIGA DE EXPANSION MX - CLAUSURA - ROUND 7,
BRAZIL_SERIE_A_BETANO___ROUND_3,BRAZIL,SERIE A BETANO - ROUND 3,
NORTH_&_CENTRAL_AMERICA_WORLD_CUP_U17___QUALIFICATION___ROUND_5,NORTH & CENTRAL AMERICA,WORLD CUP U17 - QUALIFICATION - ROUND 5,
PHILIPPINES_PFL___ROUND_14,PHILIPPINES,PFL - ROUND 14,
SAUDI_ARABIA_DIVISION_2___ROUND_22,SAUDI ARABIA,DIVISION 2 - ROUND 22,
EGYPT_PREMIER_LEAGUE___ROUND_14,EGYPT,PREMIER LEAGUE - ROUND 14,
SIERRA_LEONE_PREMIER_LEAGUE___ROUND_15,SIERRA LEONE,PREMIER LEAGUE - ROUND 15,
GERMANY_BUNDESLIGA_WOMEN___ROUND_16,GERMANY,BUNDESLIGA WOMEN - ROUND 16,
ITALY_SERIE_C___GROUP_A___ROUND_26,ITALY,SERIE C - GROUP A - ROUND 26,
BRAZIL_COPA_ALAGOAS___ROUND_3,BRAZIL,COPA ALAGOAS - ROUND 3,
NETHERLANDS_EREDIVISIE___ROUND_20,NETHERLANDS,EREDIVISIE - ROUND 20,
ICELAND_LEAGUE_CUP___ROUND_5,ICELAND,LEAGUE CUP - ROUND 5,
WALES_PREMIER_WOMEN___ROUND_13,WALES,PREMIER WOMEN - ROUND 13,
ENGLAND_LEAGUE_TWO___ROUND_32,ENGLAND,LEAGUE TWO - ROUND 32,
JAMAICA_PREMIER_LEAGUE___ROUND_9,JAMAICA,PREMIER LEAGUE - ROUND 9,
HONDURAS_LIGA_NACIONAL___CLAUSURA___ROUND_5,HONDURAS,LIGA NACIONAL - CLAUSURA - ROUND 5,
PANAMA_LPF___CLAUSURA___ROUND_5,PANAMA,LPF - CLAUSURA - ROUND 5,
NICARAGUA_LIGA_PRIMERA___CLAUSURA___ROUND_6,NICARAGUA,LIGA PRIMERA - CLAUSURA - ROUND 6,
TANZANIA_LIGI_KUU_BARA___ROUND_17,TANZANIA,LIGI KUU BARA - ROUND 17,
UGANDA_PREMIER_LEAGUE___ROUND_16,UGANDA,PREMIER LEAGUE - ROUND 16,
JORDAN_PREMIER_LEAGUE___ROUND_15,JORDAN,PREMIER LEAGUE - ROUND 15,
SEYCHELLES_PREMIER_LEAGUE___ROUND_11,SEYCHELLES,PREMIER LEAGUE - ROUND 11,
SAUDI_ARABIA_PREMIER_LEAGUE_WOMEN___ROUND_10,SAUDI ARABIA,PREMIER LEAGUE WOMEN - ROUND 10,
SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE___ROUND_22,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 22,
ITALY_SERIE_C___GROUP_B___ROUND_26,ITALY,SERIE C - GROUP B - ROUND 26,
ICELAND_LEAGUE_CUP___ROUND_3,ICELAND,LEAGUE CUP - ROUND 3,
FRANCE_NATIONAL___ROUND_21,FRANCE,NATIONAL - ROUND 21,
NETHERLANDS_EERSTE_DIVISIE___ROUND_27,NETHERLANDS,EERSTE DIVISIE - ROUND 27,
GIBRALTAR_NATIONAL_LEAGUE___ROUND_7,GIBRALTAR,NATIONAL LEAGUE - ROUND 7,
JAMAICA_PREMIER_LEAGUE___ROUND_8,JAMAICA,PREMIER LEAGUE - ROUND 8,
ARGENTINA_LIGA_PROFESIONAL___APERTURA___ROUND_5,ARGENTINA,LIGA PROFESIONAL - APERTURA - ROUND 5,
BRAZIL_BRASILEIRO_WOMEN___ROUND_1,BRAZIL,BRASILEIRO WOMEN - ROUND 1,
AUSTRALIA_A_LEAGUE_WOMEN___ROUND_17,AUSTRALIA,A-LEAGUE WOMEN - ROUND 17,
AUSTRALIA_NPL_VICTORIA___ROUND_1,AUSTRALIA,NPL VICTORIA - ROUND 1,
INDONESIA_SUPER_LEAGUE___ROUND_21,INDONESIA,SUPER LEAGUE - ROUND 21,
AUSTRALIA_VICTORIA_PREMIER_LEAGUE___ROUND_1,AUSTRALIA,VICTORIA PREMIER LEAGUE - ROUND 1,
JAPAN_J1_LEAGUE___ROUND_2,JAPAN,J1 LEAGUE - ROUND 2,
SINGAPORE_PREMIER_LEAGUE___ROUND_11,SINGAPORE,PREMIER LEAGUE - ROUND 11,
IRAN_PERSIAN_GULF_PRO_LEAGUE___ROUND_21,IRAN,PERSIAN GULF PRO LEAGUE - ROUND 21,
TURKEY_1._LIG___ROUND_25,TURKEY,1. LIG - ROUND 25,
IRAQ_STARS_LEAGUE___ROUND_18,IRAQ,STARS LEAGUE - ROUND 18,
ISRAEL_LIGAT_HA'AL___ROUND_23,ISRAEL,LIGAT HA'AL - ROUND 23,
THAILAND_THAI_LEAGUE_1___ROUND_21,THAILAND,THAI LEAGUE 1 - ROUND 21,
LEBANON_PREMIER_LEAGUE___ROUND_15,LEBANON,PREMIER LEAGUE - ROUND 15,
BURUNDI_PRIMUS_LEAGUE___ROUND_21,BURUNDI,PRIMUS LEAGUE - ROUND 21,
ISRAEL_LEUMIT_LEAGUE___ROUND_23,ISRAEL,LEUMIT LEAGUE - ROUND 23,
SAUDI_ARABIA_DIVISION_1___ROUND_22,SAUDI ARABIA,DIVISION 1 - ROUND 22,
TUNISIA_LIGUE_PROFESSIONNELLE_1___ROUND_21,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 21,
ALGERIA_LIGUE_1___ROUND_19,ALGERIA,LIGUE 1 - ROUND 19,
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_16,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 16,
GHANA_PREMIER_LEAGUE___ROUND_22,GHANA,PREMIER LEAGUE - ROUND 22,
GHANA_DIVISION_ONE_LEAGUE___ROUND_19,GHANA,DIVISION ONE LEAGUE - ROUND 19,
BULGARIA_EFBET_LEAGUE___ROUND_21,BULGARIA,EFBET LEAGUE - ROUND 21,
GAMBIA_GFA_LEAGUE___ROUND_12,GAMBIA,GFA LEAGUE - ROUND 12,
SERBIA_MOZZART_BET_PRVA_LIGA___ROUND_23,SERBIA,MOZZART BET PRVA LIGA - ROUND 23,
CYPRUS_DIVISION_2___CHAMPIONSHIP_GROUP___ROUND_5,CYPRUS,DIVISION 2 - CHAMPIONSHIP GROUP - ROUND 5,
CYPRUS_CYPRUS_LEAGUE___ROUND_22,CYPRUS,CYPRUS LEAGUE - ROUND 22,
CROATIA_HNL___ROUND_22,CROATIA,HNL - ROUND 22,
NORWAY_OBOS_SUPERCUP___ROUND_3,NORWAY,OBOS SUPERCUP - ROUND 3,
POLAND_DIVISION_1___ROUND_21,POLAND,DIVISION 1 - ROUND 21,
POLAND_EKSTRAKLASA___ROUND_21,POLAND,EKSTRAKLASA - ROUND 21,
TURKEY_SUPER_LIG___ROUND_22,TURKEY,SUPER LIG - ROUND 22,
GERMANY_2._BUNDESLIGA___ROUND_22,GERMANY,2. BUNDESLIGA - ROUND 22,
MALTA_PREMIER_LEAGUE___SECOND_STAGE___MAIN___ROUND_22,MALTA,PREMIER LEAGUE - SECOND STAGE - MAIN - ROUND 22,
GERMANY_BUNDESLIGA_WOMEN___ROUND_18,GERMANY,BUNDESLIGA WOMEN - ROUND 18,
SOUTH_AFRICA_BETWAY_PREMIERSHIP___ROUND_18,SOUTH AFRICA,BETWAY PREMIERSHIP - ROUND 18,
FRANCE_LIGUE_1___ROUND_22,FRANCE,LIGUE 1 - ROUND 22,
SPAIN_PRIMERA_RFEF___GROUP_2___ROUND_24,SPAIN,PRIMERA RFEF - GROUP 2 - ROUND 24,
ROMANIA_SUPERLIGA___ROUND_27,ROMANIA,SUPERLIGA - ROUND 27,
SWITZERLAND_SUPER_LEAGUE_WOMEN___ROUND_14,SWITZERLAND,SUPER LEAGUE WOMEN - ROUND 14,
PORTUGAL_LIGA_PORTUGAL___ROUND_22,PORTUGAL,LIGA PORTUGAL - ROUND 22,
SWITZERLAND_CHALLENGE_LEAGUE___ROUND_22,SWITZERLAND,CHALLENGE LEAGUE - ROUND 22,
NETHERLANDS_EREDIVISIE___ROUND_23,NETHERLANDS,EREDIVISIE - ROUND 23,
BELGIUM_CHALLENGER_PRO_LEAGUE___ROUND_25,BELGIUM,CHALLENGER PRO LEAGUE - ROUND 25,
ENGLAND_WSL___ROUND_16,ENGLAND,WSL - ROUND 16,
FRANCE_LIGUE_2___ROUND_23,FRANCE,LIGUE 2 - ROUND 23,
MOROCCO_BOTOLA_PRO___ROUND_12,MOROCCO,BOTOLA PRO - ROUND 12,
GERMANY_BUNDESLIGA___ROUND_22,GERMANY,BUNDESLIGA - ROUND 22,
SPAIN_LALIGA2___ROUND_26,SPAIN,LALIGA2 - ROUND 26,
WALES_CYMRU_SOUTH___ROUND_22,WALES,CYMRU SOUTH - ROUND 22,
ITALY_SERIE_A___ROUND_25,ITALY,SERIE A - ROUND 25,
BELGIUM_JUPILER_PRO_LEAGUE___ROUND_25,BELGIUM,JUPILER PRO LEAGUE - ROUND 25,
IRELAND_PREMIER_DIVISION___ROUND_2,IRELAND,PREMIER DIVISION - ROUND 2,
NORTHERN_IRELAND_NIFL_PREMIERSHIP___ROUND_29,NORTHERN IRELAND,NIFL PREMIERSHIP - ROUND 29,
SCOTLAND_CHAMPIONSHIP___ROUND_25,SCOTLAND,CHAMPIONSHIP - ROUND 25,
WALES_CYMRU_PREMIER___RELEGATION_GROUP___ROUND_25,WALES,CYMRU PREMIER - RELEGATION GROUP - ROUND 25,
WALES_CYMRU_PREMIER___CHAMPIONSHIP_GROUP___ROUND_25,WALES,CYMRU PREMIER - CHAMPIONSHIP GROUP - ROUND 25,
WALES_CYMRU_NORTH___ROUND_22,WALES,CYMRU NORTH - ROUND 22,
SPAIN_LALIGA___ROUND_24,SPAIN,LALIGA - ROUND 24,
PERU_LIGA_1___APERTURA___ROUND_3,PERU,LIGA 1 - APERTURA - ROUND 3,
SPAIN_PRIMERA_RFEF___GROUP_1___ROUND_24,SPAIN,PRIMERA RFEF - GROUP 1 - ROUND 24,
VENEZUELA_LIGA_FUTVE___APERTURA___ROUND_3,VENEZUELA,LIGA FUTVE - APERTURA - ROUND 3,
PARAGUAY_COPA_DE_PRIMERA___APERTURA___ROUND_5,PARAGUAY,COPA DE PRIMERA - APERTURA - ROUND 5,
URUGUAY_LIGA_AUF_URUGUAYA___APERTURA___ROUND_2,URUGUAY,LIGA AUF URUGUAYA - APERTURA - ROUND 2,
BRAZIL_CATARINENSE___RELEGATION_GROUP___ROUND_3,BRAZIL,CATARINENSE - RELEGATION GROUP - ROUND 3,
CHILE_LIGA_DE_PRIMERA___ROUND_3,CHILE,LIGA DE PRIMERA - ROUND 3,
MEXICO_LIGA_DE_EXPANSION_MX___CLAUSURA___ROUND_6,MEXICO,LIGA DE EXPANSION MX - CLAUSURA - ROUND 6,
ARGENTINA_PRIMERA_NACIONAL___ROUND_1,ARGENTINA,PRIMERA NACIONAL - ROUND 1,
MEXICO_LIGA_MX___CLAUSURA___ROUND_6,MEXICO,LIGA MX - CLAUSURA - ROUND 6,
COSTA_RICA_PRIMERA_DIVISION___CLAUSURA___ROUND_7,COSTA RICA,PRIMERA DIVISION - CLAUSURA - ROUND 7,
AUSTRALIA_NPL_NSW___ROUND_2,AUSTRALIA,NPL NSW - ROUND 2,
JAPAN_WE_LEAGUE_WOMEN___ROUND_15,JAPAN,WE LEAGUE WOMEN - ROUND 15,
JAPAN_J2/J3_LEAGUE___ROUND_2,JAPAN,J2/J3 LEAGUE - ROUND 2,
AUSTRALIA_NSW_LEAGUE_ONE___ROUND_2,AUSTRALIA,NSW LEAGUE ONE - ROUND 2,
HONG_KONG_PREMIER_LEAGUE___ROUND_8,HONG KONG,PREMIER LEAGUE - ROUND 8,
INDIA_ISL,INDIA,ISL,
PHILIPPINES_PFL___ROUND_15,PHILIPPINES,PFL - ROUND 15,
LAOS_LAO_LEAGUE___ROUND_14,LAOS,LAO LEAGUE - ROUND 14,
TURKEY_SUPER_LIG_WOMEN___ROUND_19,TURKEY,SUPER LIG WOMEN - ROUND 19,
ITALY_PRIMAVERA_1___ROUND_25,ITALY,PRIMAVERA 1 - ROUND 25,
CAMBODIA_CPL___ROUND_21,CAMBODIA,CPL - ROUND 21,
PORTUGAL_LIGA_3___RELEGATION_GROUP___ROUND_1,PORTUGAL,LIGA 3 - RELEGATION GROUP - ROUND 1,
PORTUGAL_LIGA_PORTUGAL_2___ROUND_22,PORTUGAL,LIGA PORTUGAL 2 - ROUND 22,
SPAIN_LIGA_F_WOMEN___ROUND_20,SPAIN,LIGA F WOMEN - ROUND 20,
ITALY_SERIE_A_WOMEN___ROUND_14,ITALY,SERIE A WOMEN - ROUND 14,
DR_CONGO_LIGUE_1___ROUND_26,DR CONGO,LIGUE 1 - ROUND 26,
ALBANIA_ABISSNET_SUPERIORE___ROUND_24,ALBANIA,ABISSNET SUPERIORE - ROUND 24,
